Space,Row,One,datetime_to_nearest_hour,id,norm_count
4,7,1,2015-01-01 05:00:00,13,0.043668122270742356
4,7,1,2015-01-01 06:00:00,5,0.008733624454148471
4,7,1,2015-01-01 07:00:00,9,0.026200873362445413
4,7,1,2015-01-01 08:00:00,11,0.034934497816593885
4,7,1,2015-01-01 09:00:00,23,0.08733624454148471
4,7,1,2015-01-01 10:00:00,46,0.18777292576419213
4,7,1,2015-01-01 11:00:00,83,0.34934497816593885
4,7,1,2015-01-01 12:00:00,112,0.4759825327510917
4,7,1,2015-01-01 13:00:00,119,0.5065502183406113
4,7,1,2015-01-01 14:00:00,98,0.4148471615720524
4,7,1,2015-01-01 15:00:00,74,0.31004366812227074
4,7,1,2015-01-01 16:00:00,118,0.5021834061135371
4,7,1,2015-01-01 17:00:00,77,0.3231441048034934
4,7,1,2015-01-01 18:00:00,118,0.5021834061135371
4,7,1,2015-01-01 19:00:00,82,0.34497816593886466
4,7,1,2015-01-01 20:00:00,124,0.5283842794759825
4,7,1,2015-01-01 21:00:00,232,1.0
4,7,1,2015-01-01 22:00:00,105,0.44541484716157204
4,7,1,2015-01-01 23:00:00,80,0.33624454148471616
4,7,1,2015-02-01 00:00:00,35,0.13973799126637554
4,7,1,2015-02-01 01:00:00,44,0.17903930131004367
4,7,1,2015-02-01 02:00:00,14,0.048034934497816595
4,7,1,2015-02-01 03:00:00,23,0.08733624454148471
4,8,1,2014-12-31 04:00:00,12,0.1
4,8,1,2014-12-31 05:00:00,38,0.36
4,8,1,2014-12-31 06:00:00,5,0.03
4,8,1,2014-12-31 07:00:00,7,0.05
4,8,1,2014-12-31 08:00:00,11,0.09
4,8,1,2014-12-31 09:00:00,27,0.25
4,8,1,2014-12-31 10:00:00,22,0.2
4,8,1,2014-12-31 11:00:00,39,0.37
4,8,1,2014-12-31 12:00:00,42,0.4
4,8,1,2014-12-31 13:00:00,29,0.27
4,8,1,2014-12-31 14:00:00,43,0.41
4,8,1,2014-12-31 15:00:00,18,0.16
4,8,1,2014-12-31 16:00:00,34,0.32
4,8,1,2014-12-31 17:00:00,46,0.44
4,8,1,2014-12-31 18:00:00,42,0.4
4,8,1,2014-12-31 19:00:00,44,0.42
4,8,1,2014-12-31 20:00:00,33,0.31
4,8,1,2014-12-31 21:00:00,39,0.37
4,8,1,2014-12-31 22:00:00,29,0.27
4,8,1,2014-12-31 23:00:00,30,0.28
4,8,1,2015-01-01 00:00:00,81,0.79
4,8,1,2015-01-01 01:00:00,19,0.17
4,8,1,2015-01-01 02:00:00,30,0.28
4,8,1,2015-01-01 03:00:00,32,0.3
4,8,1,2015-01-01 04:00:00,8,0.06
4,8,1,2015-01-01 05:00:00,2,0.0
4,8,1,2015-01-01 06:00:00,2,0.0
4,8,1,2015-01-01 07:00:00,3,0.01
4,8,1,2015-01-01 08:00:00,6,0.04
4,8,1,2015-01-01 09:00:00,10,0.08
4,8,1,2015-01-01 10:00:00,18,0.16
4,8,1,2015-01-01 11:00:00,37,0.35
4,8,1,2015-01-01 12:00:00,56,0.54
4,8,1,2015-01-01 13:00:00,60,0.58
4,8,1,2015-01-01 14:00:00,45,0.43
4,8,1,2015-01-01 15:00:00,48,0.46
4,8,1,2015-01-01 16:00:00,23,0.21
4,8,1,2015-01-01 17:00:00,33,0.31
4,8,1,2015-01-01 18:00:00,56,0.54
4,8,1,2015-01-01 19:00:00,63,0.61
4,8,1,2015-01-01 20:00:00,58,0.56
4,8,1,2015-01-01 21:00:00,102,1.0
4,8,1,2015-01-01 22:00:00,82,0.8
4,8,1,2015-01-01 23:00:00,63,0.61
4,8,1,2015-02-01 00:00:00,40,0.38
4,8,1,2015-02-01 01:00:00,12,0.1
4,8,1,2015-02-01 02:00:00,7,0.05
4,8,1,2015-02-01 03:00:00,27,0.25
4,9,1,2014-12-31 04:00:00,1,0.0
4,9,1,2014-12-31 05:00:00,2,0.01694915254237288
4,9,1,2014-12-31 06:00:00,2,0.01694915254237288
4,9,1,2014-12-31 07:00:00,9,0.13559322033898305
4,9,1,2014-12-31 08:00:00,13,0.2033898305084746
4,9,1,2014-12-31 09:00:00,12,0.1864406779661017
4,9,1,2014-12-31 10:00:00,26,0.423728813559322
4,9,1,2014-12-31 11:00:00,18,0.288135593220339
4,9,1,2014-12-31 12:00:00,26,0.423728813559322
4,9,1,2014-12-31 13:00:00,26,0.423728813559322
4,9,1,2014-12-31 14:00:00,22,0.3559322033898305
4,9,1,2014-12-31 15:00:00,28,0.4576271186440678
4,9,1,2014-12-31 16:00:00,29,0.4745762711864407
4,9,1,2014-12-31 17:00:00,24,0.3898305084745763
4,9,1,2014-12-31 18:00:00,24,0.3898305084745763
4,9,1,2014-12-31 19:00:00,32,0.5254237288135594
4,9,1,2014-12-31 20:00:00,12,0.1864406779661017
4,9,1,2014-12-31 21:00:00,14,0.22033898305084745
4,9,1,2014-12-31 22:00:00,19,0.3050847457627119
4,9,1,2014-12-31 23:00:00,25,0.4067796610169492
4,9,1,2015-01-01 00:00:00,40,0.6610169491525424
4,9,1,2015-01-01 01:00:00,21,0.3389830508474576
4,9,1,2015-01-01 02:00:00,20,0.3220338983050847
4,9,1,2015-01-01 03:00:00,8,0.11864406779661017
4,9,1,2015-01-01 04:00:00,2,0.01694915254237288
4,9,1,2015-01-01 05:00:00,2,0.01694915254237288
4,9,1,2015-01-01 06:00:00,1,0.0
4,9,1,2015-01-01 07:00:00,4,0.05084745762711865
4,9,1,2015-01-01 08:00:00,5,0.06779661016949153
4,9,1,2015-01-01 09:00:00,11,0.1694915254237288
4,9,1,2015-01-01 10:00:00,23,0.3728813559322034
4,9,1,2015-01-01 11:00:00,23,0.3728813559322034
4,9,1,2015-01-01 12:00:00,40,0.6610169491525424
4,9,1,2015-01-01 13:00:00,42,0.6949152542372882
4,9,1,2015-01-01 14:00:00,33,0.5423728813559322
4,9,1,2015-01-01 15:00:00,34,0.559322033898305
4,9,1,2015-01-01 16:00:00,33,0.5423728813559322
4,9,1,2015-01-01 17:00:00,26,0.423728813559322
4,9,1,2015-01-01 18:00:00,37,0.6101694915254238
4,9,1,2015-01-01 19:00:00,60,1.0
4,9,1,2015-01-01 20:00:00,45,0.7457627118644068
4,9,1,2015-01-01 21:00:00,37,0.6101694915254238
4,9,1,2015-01-01 22:00:00,53,0.8813559322033898
4,9,1,2015-01-01 23:00:00,47,0.7796610169491526
4,9,1,2015-02-01 00:00:00,39,0.6440677966101694
4,9,1,2015-02-01 01:00:00,18,0.288135593220339
4,9,1,2015-02-01 02:00:00,8,0.11864406779661017
4,9,1,2015-02-01 03:00:00,2,0.01694915254237288
4,10,1,2014-12-31 06:00:00,1,0.0
4,10,1,2014-12-31 08:00:00,2,0.030303030303030304
4,10,1,2014-12-31 09:00:00,3,0.06060606060606061
4,10,1,2014-12-31 10:00:00,7,0.18181818181818182
4,10,1,2014-12-31 11:00:00,6,0.15151515151515152
4,10,1,2014-12-31 12:00:00,10,0.2727272727272727
4,10,1,2014-12-31 13:00:00,11,0.30303030303030304
4,10,1,2014-12-31 14:00:00,11,0.30303030303030304
4,10,1,2014-12-31 15:00:00,11,0.30303030303030304
4,10,1,2014-12-31 16:00:00,15,0.42424242424242425
4,10,1,2014-12-31 17:00:00,18,0.5151515151515151
4,10,1,2014-12-31 18:00:00,12,0.3333333333333333
4,10,1,2014-12-31 19:00:00,15,0.42424242424242425
4,10,1,2014-12-31 20:00:00,16,0.45454545454545453
4,10,1,2014-12-31 21:00:00,3,0.06060606060606061
4,10,1,2014-12-31 22:00:00,4,0.09090909090909091
4,10,1,2014-12-31 23:00:00,13,0.36363636363636365
4,10,1,2015-01-01 00:00:00,34,1.0
4,10,1,2015-01-01 01:00:00,4,0.09090909090909091
4,10,1,2015-01-01 02:00:00,2,0.030303030303030304
4,10,1,2015-01-01 03:00:00,2,0.030303030303030304
4,10,1,2015-01-01 04:00:00,2,0.030303030303030304
4,10,1,2015-01-01 08:00:00,2,0.030303030303030304
4,10,1,2015-01-01 09:00:00,11,0.30303030303030304
4,10,1,2015-01-01 10:00:00,3,0.06060606060606061
4,10,1,2015-01-01 11:00:00,3,0.06060606060606061
4,10,1,2015-01-01 12:00:00,13,0.36363636363636365
4,10,1,2015-01-01 13:00:00,15,0.42424242424242425
4,10,1,2015-01-01 14:00:00,3,0.06060606060606061
4,10,1,2015-01-01 15:00:00,18,0.5151515151515151
4,10,1,2015-01-01 16:00:00,23,0.6666666666666666
4,10,1,2015-01-01 17:00:00,10,0.2727272727272727
4,10,1,2015-01-01 18:00:00,17,0.48484848484848486
4,10,1,2015-01-01 19:00:00,27,0.7878787878787878
4,10,1,2015-01-01 20:00:00,16,0.45454545454545453
4,10,1,2015-01-01 21:00:00,10,0.2727272727272727
4,10,1,2015-01-01 22:00:00,8,0.21212121212121213
4,10,1,2015-01-01 23:00:00,16,0.45454545454545453
4,10,1,2015-02-01 00:00:00,3,0.06060606060606061
4,10,1,2015-02-01 01:00:00,2,0.030303030303030304
4,10,1,2015-02-01 03:00:00,2,0.030303030303030304
5,2,1,2014-12-31 04:00:00,1,0.0
5,2,1,2014-12-31 05:00:00,1,0.0
5,2,1,2014-12-31 07:00:00,8,0.1044776119402985
5,2,1,2014-12-31 08:00:00,3,0.029850746268656716
5,2,1,2014-12-31 09:00:00,5,0.05970149253731343
5,2,1,2014-12-31 10:00:00,14,0.19402985074626866
5,2,1,2014-12-31 11:00:00,19,0.26865671641791045
5,2,1,2014-12-31 12:00:00,18,0.2537313432835821
5,2,1,2014-12-31 13:00:00,13,0.1791044776119403
5,2,1,2014-12-31 14:00:00,18,0.2537313432835821
5,2,1,2014-12-31 15:00:00,16,0.22388059701492538
5,2,1,2014-12-31 16:00:00,17,0.23880597014925373
5,2,1,2014-12-31 17:00:00,27,0.3880597014925373
5,2,1,2014-12-31 18:00:00,18,0.2537313432835821
5,2,1,2014-12-31 19:00:00,18,0.2537313432835821
5,2,1,2014-12-31 20:00:00,8,0.1044776119402985
5,2,1,2014-12-31 21:00:00,11,0.14925373134328357
5,2,1,2014-12-31 22:00:00,11,0.14925373134328357
5,2,1,2014-12-31 23:00:00,9,0.11940298507462686
5,2,1,2015-01-01 00:00:00,39,0.5671641791044776
5,2,1,2015-01-01 01:00:00,12,0.16417910447761194
5,2,1,2015-01-01 02:00:00,6,0.07462686567164178
5,2,1,2015-01-01 03:00:00,13,0.1791044776119403
5,2,1,2015-01-01 04:00:00,6,0.07462686567164178
5,2,1,2015-01-01 05:00:00,7,0.08955223880597014
5,2,1,2015-01-01 06:00:00,4,0.04477611940298507
5,2,1,2015-01-01 07:00:00,3,0.029850746268656716
5,2,1,2015-01-01 08:00:00,4,0.04477611940298507
5,2,1,2015-01-01 09:00:00,13,0.1791044776119403
5,2,1,2015-01-01 10:00:00,13,0.1791044776119403
5,2,1,2015-01-01 11:00:00,19,0.26865671641791045
5,2,1,2015-01-01 12:00:00,26,0.373134328358209
5,2,1,2015-01-01 13:00:00,61,0.8955223880597015
5,2,1,2015-01-01 14:00:00,52,0.7611940298507462
5,2,1,2015-01-01 15:00:00,35,0.5074626865671642
5,2,1,2015-01-01 16:00:00,42,0.6119402985074627
5,2,1,2015-01-01 17:00:00,36,0.5223880597014925
5,2,1,2015-01-01 18:00:00,67,0.9850746268656716
5,2,1,2015-01-01 19:00:00,59,0.8656716417910447
5,2,1,2015-01-01 20:00:00,37,0.5373134328358209
5,2,1,2015-01-01 21:00:00,68,1.0
5,2,1,2015-01-01 22:00:00,21,0.29850746268656714
5,2,1,2015-01-01 23:00:00,32,0.4626865671641791
5,2,1,2015-02-01 00:00:00,27,0.3880597014925373
5,2,1,2015-02-01 01:00:00,27,0.3880597014925373
5,2,1,2015-02-01 02:00:00,10,0.13432835820895522
5,2,1,2015-02-01 03:00:00,3,0.029850746268656716
5,3,1,2014-12-31 04:00:00,30,0.14720812182741116
5,3,1,2014-12-31 05:00:00,29,0.14213197969543148
5,3,1,2014-12-31 06:00:00,4,0.015228426395939087
5,3,1,2014-12-31 07:00:00,8,0.03553299492385787
5,3,1,2014-12-31 08:00:00,11,0.050761421319796954
5,3,1,2014-12-31 09:00:00,17,0.08121827411167512
5,3,1,2014-12-31 10:00:00,30,0.14720812182741116
5,3,1,2014-12-31 11:00:00,13,0.06091370558375635
5,3,1,2014-12-31 12:00:00,22,0.1065989847715736
5,3,1,2014-12-31 13:00:00,28,0.13705583756345177
5,3,1,2014-12-31 14:00:00,61,0.30456852791878175
5,3,1,2014-12-31 15:00:00,40,0.19796954314720813
5,3,1,2014-12-31 16:00:00,43,0.2131979695431472
5,3,1,2014-12-31 17:00:00,41,0.20304568527918782
5,3,1,2014-12-31 18:00:00,27,0.1319796954314721
5,3,1,2014-12-31 19:00:00,58,0.2893401015228426
5,3,1,2014-12-31 20:00:00,47,0.233502538071066
5,3,1,2014-12-31 21:00:00,29,0.14213197969543148
5,3,1,2014-12-31 22:00:00,44,0.2182741116751269
5,3,1,2014-12-31 23:00:00,57,0.28426395939086296
5,3,1,2015-01-01 00:00:00,76,0.38071065989847713
5,3,1,2015-01-01 01:00:00,68,0.3401015228426396
5,3,1,2015-01-01 02:00:00,59,0.29441624365482233
5,3,1,2015-01-01 03:00:00,36,0.17766497461928935
5,3,1,2015-01-01 04:00:00,45,0.2233502538071066
5,3,1,2015-01-01 05:00:00,28,0.13705583756345177
5,3,1,2015-01-01 06:00:00,11,0.050761421319796954
5,3,1,2015-01-01 07:00:00,1,0.0
5,3,1,2015-01-01 08:00:00,3,0.01015228426395939
5,3,1,2015-01-01 09:00:00,11,0.050761421319796954
5,3,1,2015-01-01 10:00:00,27,0.1319796954314721
5,3,1,2015-01-01 11:00:00,45,0.2233502538071066
5,3,1,2015-01-01 12:00:00,77,0.38578680203045684
5,3,1,2015-01-01 13:00:00,82,0.41116751269035534
5,3,1,2015-01-01 14:00:00,55,0.27411167512690354
5,3,1,2015-01-01 15:00:00,59,0.29441624365482233
5,3,1,2015-01-01 16:00:00,110,0.5532994923857868
5,3,1,2015-01-01 17:00:00,61,0.30456852791878175
5,3,1,2015-01-01 18:00:00,159,0.8020304568527918
5,3,1,2015-01-01 19:00:00,198,1.0
5,3,1,2015-01-01 20:00:00,90,0.4517766497461929
5,3,1,2015-01-01 21:00:00,123,0.6192893401015228
5,3,1,2015-01-01 22:00:00,143,0.7208121827411168
5,3,1,2015-01-01 23:00:00,146,0.7360406091370558
5,3,1,2015-02-01 00:00:00,125,0.6294416243654822
5,3,1,2015-02-01 01:00:00,35,0.17258883248730963
5,3,1,2015-02-01 02:00:00,54,0.26903553299492383
5,3,1,2015-02-01 03:00:00,40,0.19796954314720813
5,4,1,2014-12-31 04:00:00,23,0.06707317073170732
5,4,1,2014-12-31 05:00:00,1,0.0
5,4,1,2014-12-31 06:00:00,7,0.018292682926829267
5,4,1,2014-12-31 07:00:00,18,0.051829268292682924
5,4,1,2014-12-31 08:00:00,34,0.10060975609756098
5,4,1,2014-12-31 09:00:00,49,0.14634146341463414
5,4,1,2014-12-31 10:00:00,66,0.19817073170731708
5,4,1,2014-12-31 11:00:00,63,0.18902439024390244
5,4,1,2014-12-31 12:00:00,82,0.24695121951219512
5,4,1,2014-12-31 13:00:00,112,0.3384146341463415
5,4,1,2014-12-31 14:00:00,104,0.31402439024390244
5,4,1,2014-12-31 15:00:00,119,0.3597560975609756
5,4,1,2014-12-31 16:00:00,129,0.3902439024390244
5,4,1,2014-12-31 17:00:00,137,0.4146341463414634
5,4,1,2014-12-31 18:00:00,127,0.38414634146341464
5,4,1,2014-12-31 19:00:00,117,0.35365853658536583
5,4,1,2014-12-31 20:00:00,93,0.2804878048780488
5,4,1,2014-12-31 21:00:00,95,0.2865853658536585
5,4,1,2014-12-31 22:00:00,152,0.4603658536585366
5,4,1,2014-12-31 23:00:00,141,0.4268292682926829
5,4,1,2015-01-01 00:00:00,150,0.45426829268292684
5,4,1,2015-01-01 01:00:00,85,0.25609756097560976
5,4,1,2015-01-01 02:00:00,52,0.15548780487804878
5,4,1,2015-01-01 03:00:00,93,0.2804878048780488
5,4,1,2015-01-01 04:00:00,20,0.057926829268292686
5,4,1,2015-01-01 05:00:00,7,0.018292682926829267
5,4,1,2015-01-01 06:00:00,16,0.04573170731707317
5,4,1,2015-01-01 07:00:00,9,0.024390243902439025
5,4,1,2015-01-01 08:00:00,10,0.027439024390243903
5,4,1,2015-01-01 09:00:00,25,0.07317073170731707
5,4,1,2015-01-01 10:00:00,33,0.0975609756097561
5,4,1,2015-01-01 11:00:00,78,0.2347560975609756
5,4,1,2015-01-01 12:00:00,102,0.3079268292682927
5,4,1,2015-01-01 13:00:00,172,0.5213414634146342
5,4,1,2015-01-01 14:00:00,165,0.5
5,4,1,2015-01-01 15:00:00,157,0.47560975609756095
5,4,1,2015-01-01 16:00:00,250,0.7591463414634146
5,4,1,2015-01-01 17:00:00,178,0.5396341463414634
5,4,1,2015-01-01 18:00:00,260,0.7896341463414634
5,4,1,2015-01-01 19:00:00,329,1.0
5,4,1,2015-01-01 20:00:00,217,0.6585365853658537
5,4,1,2015-01-01 21:00:00,281,0.8536585365853658
5,4,1,2015-01-01 22:00:00,170,0.5152439024390244
5,4,1,2015-01-01 23:00:00,183,0.5548780487804879
5,4,1,2015-02-01 00:00:00,155,0.4695121951219512
5,4,1,2015-02-01 01:00:00,125,0.3780487804878049
5,4,1,2015-02-01 02:00:00,112,0.3384146341463415
5,4,1,2015-02-01 03:00:00,63,0.18902439024390244
5,5,1,2014-12-31 04:00:00,26,0.024271844660194174
5,5,1,2014-12-31 05:00:00,16,0.0
5,5,1,2014-12-31 06:00:00,29,0.03155339805825243
5,5,1,2014-12-31 07:00:00,31,0.03640776699029126
5,5,1,2014-12-31 08:00:00,97,0.1966019417475728
5,5,1,2014-12-31 09:00:00,164,0.3592233009708738
5,5,1,2014-12-31 10:00:00,227,0.5121359223300971
5,5,1,2014-12-31 11:00:00,249,0.5655339805825242
5,5,1,2014-12-31 12:00:00,264,0.6019417475728155
5,5,1,2014-12-31 13:00:00,284,0.6504854368932039
5,5,1,2014-12-31 14:00:00,275,0.6286407766990292
5,5,1,2014-12-31 15:00:00,292,0.6699029126213593
5,5,1,2014-12-31 16:00:00,259,0.5898058252427184
5,5,1,2014-12-31 17:00:00,276,0.6310679611650486
5,5,1,2014-12-31 18:00:00,277,0.633495145631068
5,5,1,2014-12-31 19:00:00,278,0.6359223300970874
5,5,1,2014-12-31 20:00:00,420,0.9805825242718447
5,5,1,2014-12-31 21:00:00,317,0.7305825242718447
5,5,1,2014-12-31 22:00:00,293,0.6723300970873787
5,5,1,2014-12-31 23:00:00,265,0.6043689320388349
5,5,1,2015-01-01 00:00:00,428,1.0
5,5,1,2015-01-01 01:00:00,255,0.5800970873786407
5,5,1,2015-01-01 02:00:00,222,0.5
5,5,1,2015-01-01 03:00:00,124,0.2621359223300971
5,5,1,2015-01-01 04:00:00,66,0.12135922330097088
5,5,1,2015-01-01 05:00:00,49,0.08009708737864078
5,5,1,2015-01-01 06:00:00,43,0.06553398058252427
5,5,1,2015-01-01 07:00:00,24,0.019417475728155338
5,5,1,2015-01-01 08:00:00,69,0.12864077669902912
5,5,1,2015-01-01 09:00:00,117,0.24514563106796117
5,5,1,2015-01-01 10:00:00,115,0.24029126213592233
5,5,1,2015-01-01 11:00:00,208,0.46601941747572817
5,5,1,2015-01-01 12:00:00,220,0.49514563106796117
5,5,1,2015-01-01 13:00:00,247,0.5606796116504854
5,5,1,2015-01-01 14:00:00,246,0.558252427184466
5,5,1,2015-01-01 15:00:00,274,0.6262135922330098
5,5,1,2015-01-01 16:00:00,296,0.6796116504854369
5,5,1,2015-01-01 17:00:00,217,0.4878640776699029
5,5,1,2015-01-01 18:00:00,281,0.6432038834951457
5,5,1,2015-01-01 19:00:00,287,0.6577669902912622
5,5,1,2015-01-01 20:00:00,300,0.6893203883495146
5,5,1,2015-01-01 21:00:00,233,0.5266990291262136
5,5,1,2015-01-01 22:00:00,241,0.5461165048543689
5,5,1,2015-01-01 23:00:00,232,0.5242718446601942
5,5,1,2015-02-01 00:00:00,179,0.39563106796116504
5,5,1,2015-02-01 01:00:00,152,0.3300970873786408
5,5,1,2015-02-01 02:00:00,68,0.1262135922330097
5,5,1,2015-02-01 03:00:00,57,0.09951456310679611
5,6,1,2014-12-31 04:00:00,50,0.028530670470756064
5,6,1,2014-12-31 05:00:00,63,0.047075606276747506
5,6,1,2014-12-31 06:00:00,30,0.0
5,6,1,2014-12-31 07:00:00,66,0.05135520684736091
5,6,1,2014-12-31 08:00:00,106,0.10841654778887304
5,6,1,2014-12-31 09:00:00,179,0.21255349500713266
5,6,1,2014-12-31 10:00:00,181,0.21540656205420827
5,6,1,2014-12-31 11:00:00,202,0.24536376604850213
5,6,1,2014-12-31 12:00:00,254,0.3195435092724679
5,6,1,2014-12-31 13:00:00,261,0.32952924393723254
5,6,1,2014-12-31 14:00:00,267,0.33808844507845937
5,6,1,2014-12-31 15:00:00,266,0.33666191155492153
5,6,1,2014-12-31 16:00:00,310,0.39942938659058486
5,6,1,2014-12-31 17:00:00,323,0.41797432239657634
5,6,1,2014-12-31 18:00:00,356,0.46504992867332384
5,6,1,2014-12-31 19:00:00,320,0.4136947218259629
5,6,1,2014-12-31 20:00:00,396,0.5221112696148359
5,6,1,2014-12-31 21:00:00,427,0.5663338088445078
5,6,1,2014-12-31 22:00:00,354,0.46219686162624823
5,6,1,2014-12-31 23:00:00,459,0.6119828815977175
5,6,1,2015-01-01 00:00:00,731,1.0
5,6,1,2015-01-01 01:00:00,453,0.6034236804564908
5,6,1,2015-01-01 02:00:00,276,0.3509272467902996
5,6,1,2015-01-01 03:00:00,149,0.16975748930099857
5,6,1,2015-01-01 04:00:00,98,0.09700427960057062
5,6,1,2015-01-01 05:00:00,77,0.06704707560627675
5,6,1,2015-01-01 06:00:00,51,0.029957203994293864
5,6,1,2015-01-01 07:00:00,57,0.03851640513552068
5,6,1,2015-01-01 08:00:00,79,0.06990014265335236
5,6,1,2015-01-01 09:00:00,112,0.11697574893009986
5,6,1,2015-01-01 10:00:00,157,0.181169757489301
5,6,1,2015-01-01 11:00:00,216,0.2653352353780314
5,6,1,2015-01-01 12:00:00,265,0.33523537803138376
5,6,1,2015-01-01 13:00:00,283,0.3609129814550642
5,6,1,2015-01-01 14:00:00,245,0.3067047075606277
5,6,1,2015-01-01 15:00:00,311,0.4008559201141227
5,6,1,2015-01-01 16:00:00,304,0.3908701854493581
5,6,1,2015-01-01 17:00:00,259,0.32667617689015693
5,6,1,2015-01-01 18:00:00,311,0.4008559201141227
5,6,1,2015-01-01 19:00:00,318,0.4108416547788873
5,6,1,2015-01-01 20:00:00,310,0.39942938659058486
5,6,1,2015-01-01 21:00:00,258,0.3252496433666191
5,6,1,2015-01-01 22:00:00,276,0.3509272467902996
5,6,1,2015-01-01 23:00:00,237,0.29529243937232524
5,6,1,2015-02-01 00:00:00,187,0.2239657631954351
5,6,1,2015-02-01 01:00:00,180,0.21398002853067047
5,6,1,2015-02-01 02:00:00,102,0.10271041369472182
5,6,1,2015-02-01 03:00:00,68,0.05420827389443652
5,7,1,2014-12-31 04:00:00,2,0.0
5,7,1,2014-12-31 05:00:00,19,0.05802047781569966
5,7,1,2014-12-31 06:00:00,11,0.030716723549488054
5,7,1,2014-12-31 07:00:00,17,0.051194539249146756
5,7,1,2014-12-31 08:00:00,18,0.05460750853242321
5,7,1,2014-12-31 09:00:00,28,0.08873720136518772
5,7,1,2014-12-31 10:00:00,60,0.19795221843003413
5,7,1,2014-12-31 11:00:00,81,0.2696245733788396
5,7,1,2014-12-31 12:00:00,87,0.2901023890784983
5,7,1,2014-12-31 13:00:00,68,0.22525597269624573
5,7,1,2014-12-31 14:00:00,63,0.20819112627986347
5,7,1,2014-12-31 15:00:00,56,0.18430034129692832
5,7,1,2014-12-31 16:00:00,91,0.3037542662116041
5,7,1,2014-12-31 17:00:00,68,0.22525597269624573
5,7,1,2014-12-31 18:00:00,108,0.36177474402730375
5,7,1,2014-12-31 19:00:00,85,0.2832764505119454
5,7,1,2014-12-31 20:00:00,65,0.2150170648464164
5,7,1,2014-12-31 21:00:00,73,0.24232081911262798
5,7,1,2014-12-31 22:00:00,64,0.21160409556313994
5,7,1,2014-12-31 23:00:00,81,0.2696245733788396
5,7,1,2015-01-01 00:00:00,170,0.5733788395904437
5,7,1,2015-01-01 01:00:00,72,0.23890784982935154
5,7,1,2015-01-01 02:00:00,52,0.17064846416382254
5,7,1,2015-01-01 03:00:00,32,0.10238907849829351
5,7,1,2015-01-01 04:00:00,31,0.09897610921501707
5,7,1,2015-01-01 05:00:00,15,0.04436860068259386
5,7,1,2015-01-01 06:00:00,13,0.03754266211604096
5,7,1,2015-01-01 07:00:00,19,0.05802047781569966
5,7,1,2015-01-01 08:00:00,19,0.05802047781569966
5,7,1,2015-01-01 09:00:00,23,0.07167235494880546
5,7,1,2015-01-01 10:00:00,38,0.12286689419795221
5,7,1,2015-01-01 11:00:00,75,0.24914675767918087
5,7,1,2015-01-01 12:00:00,48,0.15699658703071673
5,7,1,2015-01-01 13:00:00,68,0.22525597269624573
5,7,1,2015-01-01 14:00:00,94,0.31399317406143346
5,7,1,2015-01-01 15:00:00,122,0.40955631399317405
5,7,1,2015-01-01 16:00:00,116,0.3890784982935154
5,7,1,2015-01-01 17:00:00,88,0.2935153583617747
5,7,1,2015-01-01 18:00:00,121,0.4061433447098976
5,7,1,2015-01-01 19:00:00,96,0.32081911262798635
5,7,1,2015-01-01 20:00:00,121,0.4061433447098976
5,7,1,2015-01-01 21:00:00,160,0.5392491467576792
5,7,1,2015-01-01 22:00:00,295,1.0
5,7,1,2015-01-01 23:00:00,193,0.6518771331058021
5,7,1,2015-02-01 00:00:00,65,0.2150170648464164
5,7,1,2015-02-01 01:00:00,60,0.19795221843003413
5,7,1,2015-02-01 02:00:00,44,0.14334470989761092
5,7,1,2015-02-01 03:00:00,30,0.09556313993174062
5,8,1,2014-12-31 04:00:00,27,0.1377245508982036
5,8,1,2014-12-31 05:00:00,13,0.05389221556886228
5,8,1,2014-12-31 06:00:00,4,0.0
5,8,1,2014-12-31 07:00:00,20,0.09580838323353294
5,8,1,2014-12-31 08:00:00,10,0.03592814371257485
5,8,1,2014-12-31 09:00:00,17,0.07784431137724551
5,8,1,2014-12-31 10:00:00,51,0.281437125748503
5,8,1,2014-12-31 11:00:00,45,0.24550898203592814
5,8,1,2014-12-31 12:00:00,50,0.2754491017964072
5,8,1,2014-12-31 13:00:00,63,0.3532934131736527
5,8,1,2014-12-31 14:00:00,83,0.47305389221556887
5,8,1,2014-12-31 15:00:00,95,0.5449101796407185
5,8,1,2014-12-31 16:00:00,72,0.40718562874251496
5,8,1,2014-12-31 17:00:00,69,0.38922155688622756
5,8,1,2014-12-31 18:00:00,62,0.3473053892215569
5,8,1,2014-12-31 19:00:00,57,0.31736526946107785
5,8,1,2014-12-31 20:00:00,48,0.2634730538922156
5,8,1,2014-12-31 21:00:00,69,0.38922155688622756
5,8,1,2014-12-31 22:00:00,65,0.3652694610778443
5,8,1,2014-12-31 23:00:00,62,0.3473053892215569
5,8,1,2015-01-01 00:00:00,131,0.7604790419161677
5,8,1,2015-01-01 01:00:00,42,0.2275449101796407
5,8,1,2015-01-01 02:00:00,16,0.0718562874251497
5,8,1,2015-01-01 03:00:00,27,0.1377245508982036
5,8,1,2015-01-01 04:00:00,21,0.10179640718562874
5,8,1,2015-01-01 05:00:00,33,0.17365269461077845
5,8,1,2015-01-01 06:00:00,12,0.04790419161676647
5,8,1,2015-01-01 07:00:00,8,0.023952095808383235
5,8,1,2015-01-01 08:00:00,12,0.04790419161676647
5,8,1,2015-01-01 09:00:00,24,0.11976047904191617
